"CountryCode","Country","Year","Sex","LifeExpectancyAt60","LifeExpectancy","Region"
"AFR",NA,2015,"MLE",16.17498,60.46724,NA
"AFR",NA,2019,"MLE",16.70744,62.36873,NA
"AFR",NA,2000,"FMLE",16.76783,54.30957,NA
"AFR",NA,2010,"FMLE",17.96958,61.31003,NA
"AFR",NA,2015,"FMLE",18.51112,64.68992,NA
"AFR",NA,2019,"FMLE",18.95406,66.64575,NA
"AFR",NA,2000,"BTSX",15.52976,52.65365,NA
"AFR",NA,2010,"BTSX",16.79184,59.48694,NA
"AFR",NA,2015,"BTSX",17.39311,62.5606,NA
"AFR",NA,2019,"BTSX",17.88238,64.49229,NA
"AMR",NA,2000,"MLE",19.42099,71.13172,NA
"AMR",NA,2010,"MLE",20.60474,72.5291,NA
"AMR",NA,2015,"MLE",20.98046,74.0515,NA
"AMR",NA,2019,"MLE",21.18079,74.48762,NA
"AMR",NA,2000,"FMLE",22.54475,77.09953,NA
"AMR",NA,2010,"FMLE",23.48162,78.35489,NA
"AMR",NA,2015,"FMLE",23.81825,79.5191,NA
"AMR",NA,2019,"FMLE",23.99892,79.83914,NA
"AMR",NA,2000,"BTSX",21.08348,74.12141,NA
"AMR",NA,2010,"BTSX",22.1247,75.43713,NA
"AMR",NA,2015,"BTSX",22.47164,76.78436,NA
"AMR",NA,2019,"BTSX",22.65528,77.15873,NA
"SEAR",NA,2000,"MLE",15.84091,62.19792,NA
"SEAR",NA,2010,"MLE",17.11666,66.38667,NA
"SEAR",NA,2015,"MLE",17.90824,68.70002,NA
"SEAR",NA,2019,"MLE",18.1918,69.88226,NA
"SEAR",NA,2000,"FMLE",17.43414,64.57714,NA
"SEAR",NA,2010,"FMLE",19.30062,69.98708,NA
"SEAR",NA,2015,"FMLE",19.6777,71.78407,NA
"SEAR",NA,2019,"FMLE",19.97954,73.10158,NA
"SEAR",NA,2000,"BTSX",16.64248,63.35296,NA
"SEAR",NA,2010,"BTSX",18.20887,68.11418,NA
"SEAR",NA,2015,"BTSX",18.80059,70.19729,NA
"SEAR",NA,2019,"BTSX",19.09029,71.44355,NA
"EUR",NA,2000,"MLE",17.35352,68.44017,NA
"EUR",NA,2010,"MLE",19.19561,72.13924,NA
"EUR",NA,2015,"MLE",19.86401,73.80158,NA
"EUR",NA,2019,"MLE",20.4643,75.09387,NA
"EUR",NA,2000,"FMLE",21.51937,76.64447,NA
"EUR",NA,2010,"FMLE",23.04795,79.26534,NA
"EUR",NA,2015,"FMLE",23.62596,80.308,NA
"EUR",NA,2019,"FMLE",24.30807,81.29292,NA
"EUR",NA,2000,"BTSX",19.62757,72.51141,NA
"EUR",NA,2010,"BTSX",21.27547,75.71659,NA
"EUR",NA,2015,"BTSX",21.89099,77.08962,NA
"EUR",NA,2019,"BTSX",22.53372,78.24261,NA
"EMR",NA,2000,"MLE",16.48046,63.51942,NA
"EMR",NA,2010,"MLE",17.16267,66.03385,NA
"EMR",NA,2015,"MLE",17.32749,66.81009,NA
"EMR",NA,2019,"MLE",17.80031,68.31121,NA
"EMR",NA,2000,"FMLE",18.32063,66.67445,NA
"EMR",NA,2010,"FMLE",18.81553,69.27311,NA
"EMR",NA,2015,"FMLE",18.86392,70.13887,NA
"EMR",NA,2019,"FMLE",19.31911,71.31396,NA
"EMR",NA,2000,"BTSX",17.36666,65.01682,NA
"EMR",NA,2010,"BTSX",17.97255,67.57658,NA
"EMR",NA,2015,"BTSX",18.07798,68.38928,NA
"EMR",NA,2019,"BTSX",18.54614,69.7439,NA
"WPR",NA,2000,"MLE",17.4895,69.7961,NA
"WPR",NA,2010,"MLE",18.54161,72.52351,NA
"WPR",NA,2015,"MLE",19.29062,73.96489,NA
"WPR",NA,2019,"MLE",19.77591,74.76109,NA
"WPR",NA,2000,"FMLE",21.20626,75.32539,NA
"WPR",NA,2010,"FMLE",22.64802,78.74726,NA
"WPR",NA,2015,"FMLE",23.61814,80.32286,NA
"WPR",NA,2019,"FMLE",23.88307,80.83228,NA
"WPR",NA,2000,"BTSX",19.31877,72.42226,NA
"WPR",NA,2010,"BTSX",20.54223,75.46465,NA
"WPR",NA,2015,"BTSX",21.40878,76.98302,NA
"WPR",NA,2019,"BTSX",21.80384,77.66329,NA
"GLOBAL",NA,2000,"MLE",17.16069,64.41902,NA
"GLOBAL",NA,2010,"MLE",18.43366,67.97157,NA
"GLOBAL",NA,2015,"MLE",19.10378,69.76766,NA
"GLOBAL",NA,2019,"MLE",19.51745,70.84768,NA
"GLOBAL",NA,2000,"FMLE",20.39618,69.27016,NA
"GLOBAL",NA,2010,"FMLE",21.7464,73.20403,NA
"GLOBAL",NA,2015,"FMLE",22.31022,74.88831,NA
"GLOBAL",NA,2019,"FMLE",22.67449,75.87223,NA
"GLOBAL",NA,2000,"BTSX",18.83003,66.7943,NA
"GLOBAL",NA,2010,"BTSX",20.13311,70.52787,NA
"GLOBAL",NA,2015,"BTSX",20.75087,72.27778,NA
"GLOBAL",NA,2019,"BTSX",21.13761,73.31331,NA
